,region,status_group_num
1416,Tanga,0
1417,Dodoma,1
1418,Lindi,1
1419,Singida,1
1420,Kagera,0
1421,Manyara,0
1422,Singida,0
1423,Kagera,1
1425,Manyara,0
1426,Arusha,0
1427,Mwanza,1
1428,Kagera,1
1429,Rukwa,0
1430,Mtwara,1
1431,Manyara,0
1432,Mara,1
1433,Mbeya,0
1434,Ruvuma,0
1435,Ruvuma,1
1436,Kagera,0
1437,Tanga,0
1438,Rukwa,1
1439,Singida,0
1440,Dar es Salaam,1
1441,Tabora,0
1442,Pwani,1
1443,Tabora,1
1444,Mwanza,0
1445,Mbeya,1
1446,Shinyanga,1
1447,Mtwara,1
1448,Iringa,0
1450,Mbeya,0
1451,Mbeya,1
1452,Kagera,0
1453,Dar es Salaam,1
1455,Singida,0
1456,Arusha,0
1457,Manyara,1
1458,Kagera,1
1459,Kagera,1
1460,Morogoro,1
1461,Ruvuma,1
1462,Shinyanga,1
1464,Kilimanjaro,0
1465,Iringa,0
1466,Kilimanjaro,1
1467,Mbeya,0
1468,Pwani,0
1469,Shinyanga,1
1470,Kilimanjaro,0
1471,Morogoro,0
1472,Arusha,1
1473,Kagera,0
1474,Mtwara,1
1475,Ruvuma,1
1476,Kilimanjaro,1
1477,Singida,1
1478,Shinyanga,0
1479,Kilimanjaro,0
1480,Dodoma,1
1481,Mwanza,0
1482,Pwani,0
1483,Kagera,1
1484,Morogoro,1
1485,Iringa,0
1486,Pwani,1
1487,Mbeya,0
1488,Kilimanjaro,0
1489,Iringa,0
1490,Morogoro,1
1491,Lindi,1
1492,Mwanza,1
1493,Kilimanjaro,1
1494,Iringa,1
1495,Kilimanjaro,1
1496,Kilimanjaro,0
1497,Mara,0
1498,Rukwa,0
1499,Kagera,0
1500,Tabora,0
1501,Morogoro,0
1503,Shinyanga,1
1504,Pwani,1
1505,Rukwa,1
1506,Kagera,0
1507,Arusha,1
1508,Kagera,0
1509,Mara,1
1510,Kilimanjaro,1
1511,Mbeya,0
1512,Iringa,0
1513,Tanga,0
1514,Iringa,0
1515,Singida,0
1516,Dodoma,1
1517,Kigoma,0
1518,Manyara,1
1519,Tanga,0
1520,Mwanza,1
1521,Mbeya,1
1522,Dar es Salaam,0
1523,Dodoma,0
1524,Singida,1
1526,Iringa,0
1527,Arusha,1
1528,Iringa,1
1529,Tanga,0
1530,Mbeya,0
1531,Kagera,0
1532,Kilimanjaro,0
1533,Kilimanjaro,1
1534,Rukwa,1
1535,Dodoma,1
1536,Arusha,0
1537,Kigoma,0
1538,Shinyanga,0
1539,Ruvuma,1
1540,Mara,1
1541,Kilimanjaro,0
1542,Singida,1
1543,Morogoro,1
1544,Mbeya,1
1545,Shinyanga,1
1546,Manyara,1
1547,Lindi,0
1548,Mtwara,1
1550,Arusha,1
1551,Arusha,0
1552,Morogoro,1
1553,Arusha,0
1554,Mbeya,0
1555,Kilimanjaro,1
1556,Pwani,1
1557,Ruvuma,1
1558,Kigoma,0
1559,Dar es Salaam,0
1560,Ruvuma,1
1562,Iringa,0
1563,Arusha,1
1564,Mwanza,1
1565,Shinyanga,0
1566,Manyara,1
1567,Lindi,1
1568,Iringa,0
1569,Shinyanga,0
1570,Pwani,1
1572,Mbeya,0
1573,Tanga,0
1574,Shinyanga,1
1575,Tanga,0
1576,Mtwara,0
1577,Kigoma,0
1578,Mbeya,0
1579,Morogoro,0
1580,Arusha,0
1581,Singida,0
1582,Tabora,1
1583,Dodoma,0
1584,Tabora,0
1585,Pwani,1
1586,Kilimanjaro,1
1587,Mbeya,0
1588,Mbeya,0
1589,Dodoma,0
1590,Manyara,1
1591,Rukwa,1
1592,Arusha,0
1593,Shinyanga,1
1594,Iringa,1
1595,Rukwa,1
1596,Singida,0
1597,Kilimanjaro,1
1598,Shinyanga,0
1599,Mara,1
1601,Shinyanga,0
1602,Kagera,1
1603,Morogoro,1
1604,Mtwara,1
1605,Mtwara,1
1607,Mtwara,1
1608,Iringa,0
1609,Kilimanjaro,0
1610,Tanga,0
1612,Kigoma,0
1613,Morogoro,1
1614,Lindi,0
1615,Kigoma,1
1616,Manyara,0
1617,Iringa,0
1618,Kigoma,0
1619,Shinyanga,1
1620,Tanga,0
1621,Tanga,0
1622,Shinyanga,1
1623,Shinyanga,0
1624,Dodoma,1
1625,Arusha,1
1626,Mbeya,0
1627,Pwani,1
1628,Mwanza,1
1629,Mwanza,1
1630,Iringa,0
1631,Tanga,1
1632,Mwanza,1
1633,Morogoro,0
1634,Tanga,0
1635,Iringa,1
1636,Ruvuma,0
1637,Iringa,0
1638,Singida,1
1639,Lindi,1
1640,Kilimanjaro,0
1641,Mtwara,1
1642,Mwanza,1
1643,Kilimanjaro,1
1644,Shinyanga,0
1645,Shinyanga,0
1646,Dodoma,0
1647,Kigoma,0
1648,Tanga,1
1649,Arusha,0
1650,Arusha,1
1651,Rukwa,1
1652,Lindi,0
1653,Mbeya,0
1654,Dodoma,1
1655,Singida,0
1656,Iringa,0
1657,Dar es Salaam,0
1658,Kilimanjaro,0
1659,Tabora,0
1660,Singida,1
1661,Shinyanga,1
1662,Rukwa,1
1663,Mwanza,0
1664,Tabora,1
1665,Mtwara,1
1666,Shinyanga,1
1667,Kilimanjaro,0
1668,Morogoro,0
1670,Morogoro,1
1671,Kilimanjaro,1
1672,Shinyanga,1
1673,Mara,0
1674,Tanga,0
1675,Dar es Salaam,1
1676,Morogoro,1
1677,Iringa,0
1678,Shinyanga,0
1679,Shinyanga,0
1680,Tabora,1
1681,Morogoro,1
1682,Morogoro,0
1683,Lindi,1
1684,Shinyanga,1
1685,Dodoma,0
1686,Mbeya,0
1687,Singida,0
1688,Morogoro,1
1689,Mbeya,1
1690,Morogoro,0
1691,Iringa,1
1692,Mtwara,1
1693,Mtwara,1
1694,Morogoro,1
1695,Kilimanjaro,1
1696,Iringa,0
1697,Arusha,0
1698,Kagera,1
1700,Manyara,0
1701,Singida,0
1702,Singida,0
1703,Pwani,0
1704,Arusha,0
1705,Rukwa,0
1706,Manyara,0
1707,Arusha,1
1708,Shinyanga,0
1709,Mbeya,0
1710,Kilimanjaro,0
1711,Lindi,0
1712,Iringa,0
1713,Mtwara,1
1714,Kigoma,1
1715,Kilimanjaro,0
1716,Pwani,1
1717,Mbeya,1
1718,Morogoro,0
1719,Rukwa,1
1720,Mara,0
1721,Mwanza,0
1722,Singida,0
1723,Mbeya,1
1724,Kilimanjaro,0
1725,Mbeya,0
1726,Pwani,1
1727,Kagera,1
1728,Tabora,1
1729,Rukwa,0
1730,Rukwa,1
1731,Ruvuma,0
1732,Iringa,0
1733,Kilimanjaro,1
1734,Mbeya,0
1735,Mbeya,0
1736,Shinyanga,1
1737,Mwanza,0
1739,Kagera,1
1740,Kilimanjaro,0
1741,Tabora,0
1742,Morogoro,0
1743,Kilimanjaro,1
1744,Kilimanjaro,1
1745,Iringa,0
1746,Ruvuma,0
1747,Tabora,1
1748,Mbeya,1
1749,Mara,1
1750,Kigoma,0
1751,Iringa,0
1752,Pwani,0
1753,Mbeya,0
1754,Mbeya,0
1755,Kagera,1
1756,Iringa,0
1757,Mtwara,1
1758,Mtwara,0
1759,Morogoro,1
1760,Shinyanga,1
1761,Manyara,1
1762,Mara,1
1763,Morogoro,0
1764,Kigoma,0
1765,Ruvuma,0
1766,Mbeya,1
1767,Tanga,0
1768,Singida,1
1769,Pwani,0
1770,Dodoma,0
1771,Iringa,0
1772,Mtwara,1
1773,Dodoma,0
1774,Iringa,0
1775,Shinyanga,1
1776,Pwani,0
1777,Morogoro,1
1778,Mwanza,1
1779,Tanga,0
1780,Kilimanjaro,0
1781,Mbeya,1
1782,Tabora,1
1783,Kagera,0
1784,Kagera,0
1785,Tabora,1
1786,Mara,1
1787,Mtwara,1
1788,Tabora,1
1789,Tanga,0
1790,Mwanza,1
1791,Kigoma,1
1792,Tanga,0
1793,Kilimanjaro,0
1794,Kigoma,1
1795,Lindi,1
1796,Tanga,1
1797,Mbeya,0
1798,Mwanza,0
1799,Arusha,0
1800,Kigoma,1
1801,Mbeya,0
1802,Shinyanga,0
1803,Iringa,0
1804,Arusha,0
1805,Kilimanjaro,0
1806,Lindi,1
1807,Rukwa,0
1808,Rukwa,1
1809,Tanga,0
1811,Kigoma,0
1812,Morogoro,1
1813,Tabora,1
1814,Kigoma,1
1815,Tanga,0
1816,Mbeya,1
1817,Mbeya,0
1818,Tanga,1
1819,Ruvuma,0
1820,Mbeya,1
1821,Mbeya,0
1822,Mbeya,1
1823,Arusha,0
1824,Arusha,1
1825,Pwani,0
1826,Singida,1
1827,Mara,0
1828,Singida,0
1829,Mbeya,0
1831,Mbeya,0
1832,Kilimanjaro,0
1833,Iringa,0
1834,Kilimanjaro,0
1835,Pwani,0
1836,Morogoro,0
1837,Dodoma,1
1838,Tanga,0
1839,Dodoma,0
1840,Kilimanjaro,1
1841,Shinyanga,1
1842,Tanga,1
1843,Iringa,1
1844,Mtwara,0
1845,Kagera,0
1846,Lindi,1
1848,Dodoma,1
1849,Mara,1
1850,Shinyanga,0
1851,Ruvuma,1
1852,Singida,1
1853,Lindi,1
1854,Mbeya,0
1855,Kilimanjaro,1
1856,Mbeya,1
1857,Dodoma,0
1858,Kagera,1
1859,Ruvuma,1
1860,Iringa,1
1861,Rukwa,0
1862,Ruvuma,0
1863,Ruvuma,0
1864,Mbeya,1
1865,Dodoma,0
1866,Arusha,1
1867,Arusha,0
1868,Dar es Salaam,0
1869,Shinyanga,0
1870,Mara,1
1871,Shinyanga,0
1872,Kagera,1
1874,Kilimanjaro,0
1875,Singida,0
1876,Iringa,0
1877,Kilimanjaro,1
1878,Arusha,1
1879,Morogoro,0
1880,Singida,1
1881,Kilimanjaro,1
1882,Mwanza,1
1883,Lindi,1
1884,Mbeya,0
1885,Mbeya,1
1886,Singida,1
1887,Tanga,1
1888,Mara,1
1889,Pwani,1
1890,Morogoro,1
1891,Ruvuma,1
1892,Lindi,1
1893,Manyara,1
1894,Iringa,0
1895,Kigoma,0
1896,Mara,0
1897,Arusha,0
1898,Shinyanga,0
1899,Dodoma,0
1900,Mwanza,1
1901,Dar es Salaam,1
1902,Mwanza,1
1903,Ruvuma,0
1904,Kilimanjaro,0
1905,Kigoma,1
1906,Iringa,1
1907,Tabora,0
1908,Kigoma,0
1909,Iringa,0
1910,Iringa,0
1911,Kigoma,1
1912,Morogoro,1
1913,Kilimanjaro,1
1914,Dodoma,1
1915,Morogoro,1
1916,Kigoma,1
1917,Mtwara,1
1919,Tanga,0
1920,Mara,0
1921,Lindi,1
1922,Arusha,0
1923,Iringa,0
1924,Mtwara,0
1925,Iringa,0
1926,Arusha,1
1927,Kilimanjaro,0
1928,Singida,1
1929,Ruvuma,1
1931,Tanga,0
1932,Tanga,1
1933,Morogoro,0
1934,Kilimanjaro,0
1935,Tabora,1
1938,Mbeya,0
1939,Kagera,0
1940,Arusha,0
1941,Tanga,0
1942,Rukwa,0
1943,Morogoro,0
1944,Mwanza,1
1945,Kilimanjaro,0
1946,Dodoma,0
1947,Singida,1
1948,Morogoro,1
1949,Tanga,1
1950,Mbeya,1
1951,Tanga,1
1952,Tanga,0
1953,Mbeya,1
1954,Mbeya,0
1955,Dodoma,1
1956,Mtwara,1
1957,Kilimanjaro,0
1958,Iringa,0
1959,Mwanza,0
1960,Singida,0
1961,Shinyanga,0
1962,Lindi,1
1963,Mbeya,0
1964,Tabora,1
1965,Tabora,0
1967,Kilimanjaro,0
1968,Kigoma,1
1970,Kigoma,0
1971,Kilimanjaro,0
1972,Morogoro,0
1973,Morogoro,0
1974,Iringa,0
1975,Lindi,1
1976,Singida,0
1977,Singida,0
1978,Rukwa,1
1979,Shinyanga,1
1980,Tanga,1
1981,Iringa,0
1982,Lindi,1
1983,Mwanza,1
1984,Arusha,0
1985,Dodoma,0
1986,Tanga,1
1987,Arusha,0
1988,Morogoro,0
1990,Mwanza,0
1991,Dodoma,1
1992,Dodoma,1
1993,Shinyanga,0
1994,Tanga,1
1995,Arusha,0
1996,Mara,0
1997,Mbeya,1
1998,Dodoma,0
1999,Kigoma,0
2000,Lindi,1
2002,Kilimanjaro,1
2003,Kigoma,1
2004,Mbeya,1
2005,Mbeya,0
2006,Kilimanjaro,0
2007,Mwanza,0
2008,Manyara,1
2009,Kigoma,1
2010,Rukwa,1
2011,Manyara,1
2012,Morogoro,0
2013,Morogoro,1
2014,Kilimanjaro,0
2015,Morogoro,0
2016,Singida,0
2017,Mbeya,1
2018,Mbeya,1
2019,Ruvuma,1
2020,Dodoma,1
2021,Shinyanga,1
2022,Singida,1
2023,Kilimanjaro,0
2024,Manyara,0
2025,Morogoro,1
2026,Manyara,0
2027,Kagera,1
2028,Iringa,0
2029,Mbeya,1
2030,Kilimanjaro,1
2031,Pwani,0
2032,Mara,1
2034,Mwanza,1
2035,Manyara,0
2036,Morogoro,1
2037,Kilimanjaro,1
2038,Kigoma,1
2039,Morogoro,0
2040,Tabora,1
2041,Mbeya,1
2042,Mara,0
2043,Mbeya,0
2044,Lindi,1
2045,Iringa,0
2046,Dodoma,1
2047,Shinyanga,1
2048,Kigoma,0
2049,Kigoma,1
2050,Tanga,0
2051,Arusha,0
2052,Kigoma,1
2053,Kilimanjaro,1
2054,Arusha,0
2055,Manyara,0
2056,Morogoro,0
2057,Kigoma,1
2059,Morogoro,0
2060,Mbeya,0
2061,Tanga,1
2062,Shinyanga,1
2063,Kilimanjaro,0
2064,Kigoma,0
2065,Tanga,1
2066,Morogoro,1
2067,Kilimanjaro,0
2068,Mwanza,0
2069,Ruvuma,1
2070,Arusha,0
2071,Tabora,0
2072,Arusha,0
2073,Kilimanjaro,0
2074,Manyara,1
2075,Dodoma,0
2076,Arusha,0
2077,Kilimanjaro,0
2078,Tabora,0
2079,Dodoma,0
2080,Shinyanga,0
2081,Kagera,0
2082,Mbeya,0
2083,Singida,0
2084,Kilimanjaro,1
2085,Shinyanga,1
2086,Mara,1
2087,Singida,1
2090,Iringa,1
2091,Ruvuma,1
2092,Ruvuma,1
2093,Mwanza,0
2094,Singida,1
2095,Mtwara,1
2096,Mwanza,1
2097,Morogoro,1
2098,Morogoro,1
2099,Mtwara,1
2100,Kilimanjaro,0
2101,Morogoro,1
2102,Mbeya,1
2103,Tabora,1
2104,Arusha,0
2105,Ruvuma,1
2106,Arusha,1
2107,Mbeya,1
2108,Mtwara,1
2109,Tabora,1
2110,Mbeya,1
2111,Iringa,0
2112,Pwani,0
2113,Kagera,0
2114,Mbeya,1
2115,Shinyanga,0
2116,Iringa,0
2117,Mbeya,0
2118,Tabora,0
2119,Morogoro,0
2120,Singida,0
2121,Iringa,0
2122,Manyara,1
2123,Mbeya,1
2124,Kigoma,1
2125,Kilimanjaro,0
2126,Mbeya,1
2127,Pwani,0
2128,Pwani,1
2129,Pwani,0
2130,Lindi,1
2131,Lindi,1
2132,Mara,0
2133,Kilimanjaro,0
2134,Kilimanjaro,0
2135,Shinyanga,0
2136,Kilimanjaro,0
2137,Morogoro,1
2138,Mwanza,0
2139,Ruvuma,0
2140,Rukwa,1
2141,Singida,1
2142,Kigoma,1
2143,Morogoro,1
2144,Manyara,1
2145,Iringa,0
2146,Lindi,0
2147,Arusha,1
2148,Ruvuma,1
2149,Kilimanjaro,0
2150,Tabora,1
2151,Lindi,1
2152,Iringa,0
2153,Iringa,0
2154,Iringa,0
2155,Iringa,1
2156,Iringa,0
2157,Kagera,0
2158,Shinyanga,1
2160,Rukwa,0
2161,Mwanza,1
2162,Kigoma,0
2163,Mara,0
2164,Manyara,1
2165,Tabora,1
2166,Shinyanga,0
2167,Mwanza,1
2168,Kilimanjaro,0
2169,Rukwa,0
2170,Shinyanga,1
2171,Mbeya,1
2172,Kilimanjaro,0
2173,Mtwara,1
2174,Arusha,0
2175,Iringa,0
2176,Singida,1
2177,Morogoro,0
2178,Kigoma,0
2179,Mara,1
2180,Mwanza,0
2181,Mwanza,1
2182,Dodoma,1
2183,Arusha,0
2184,Mwanza,1
2185,Iringa,0
2186,Mara,0
2187,Pwani,1
2188,Iringa,0
2189,Mbeya,1
2190,Tanga,0
2191,Morogoro,0
2192,Kigoma,0
2193,Pwani,0
2194,Dar es Salaam,1
2195,Kilimanjaro,1
2196,Ruvuma,1
2197,Kagera,0
2198,Iringa,1
2199,Mbeya,0
2200,Kagera,1
2201,Singida,0
2202,Tanga,1
2203,Shinyanga,0
2204,Tabora,1
2205,Mara,1
2206,Pwani,0
2207,Kilimanjaro,0
2208,Lindi,1
2209,Mtwara,1
2210,Singida,1
2211,Rukwa,0
2212,Mbeya,0
2213,Shinyanga,1
2214,Pwani,1
2215,Iringa,1
2216,Morogoro,0
2217,Kigoma,0
2218,Tanga,1
2219,Mtwara,1
2220,Singida,1
2221,Morogoro,0
2222,Iringa,0
2223,Tabora,1
2224,Kagera,0
2225,Shinyanga,0
2226,Dar es Salaam,0
2227,Kigoma,0
2228,Mbeya,0
2229,Tabora,0
2231,Ruvuma,0
2232,Kagera,1
2233,Arusha,0
2235,Pwani,0
2236,Kilimanjaro,0
2237,Kigoma,0
2238,Iringa,0
2239,Mara,0
2240,Kagera,1
2241,Kilimanjaro,0
2242,Tabora,0
2243,Pwani,0
2244,Morogoro,1
2245,Mwanza,1
2246,Tanga,1
2247,Lindi,0
2248,Iringa,1
2249,Mbeya,1
2250,Singida,0
2251,Kilimanjaro,0
2252,Mtwara,0
2253,Arusha,0
2254,Kigoma,1
2255,Morogoro,0
2256,Pwani,1
2257,Pwani,1
2258,Morogoro,0
2259,Morogoro,1
2260,Tabora,1
2261,Shinyanga,0
2263,Manyara,0
2264,Shinyanga,0
2265,Morogoro,1
2266,Kilimanjaro,1
2267,Tanga,0
2268,Ruvuma,0
2269,Dodoma,0
2270,Singida,1
2271,Kagera,1
2272,Mara,1
2273,Morogoro,1
2274,Shinyanga,1
2275,Shinyanga,0
2276,Mbeya,1
2277,Mwanza,1
2278,Pwani,1
2280,Pwani,0
2281,Iringa,0
2282,Shinyanga,0
2283,Kigoma,1
2284,Manyara,1
2285,Mwanza,0
2286,Morogoro,1
2287,Morogoro,0
2288,Dodoma,1
2289,Pwani,0
2290,Rukwa,0
2291,Dodoma,0
2292,Mbeya,0
2293,Kagera,1
2294,Mwanza,1
2295,Iringa,0
2296,Mara,0
2297,Tabora,1
2298,Manyara,0
2299,Mbeya,1
2300,Iringa,0
2301,Kilimanjaro,1
2302,Mwanza,0
2303,Kagera,1
2304,Tanga,0
2305,Mwanza,1
2306,Pwani,0
2307,Kilimanjaro,1
2308,Dodoma,1
2309,Iringa,0
2310,Mwanza,1
2311,Shinyanga,0
2312,Iringa,1
2313,Tanga,1
2314,Mara,1
2315,Arusha,0
2316,Morogoro,0
2317,Morogoro,0
2318,Morogoro,1
2319,Morogoro,0
2320,Pwani,0
2321,Kigoma,1
2322,Mtwara,1
2323,Mbeya,1
2325,Mbeya,1
2326,Kagera,1
2327,Pwani,0
2328,Ruvuma,1
2329,Manyara,0
2330,Kagera,0
2331,Morogoro,0
2332,Mbeya,0
2333,Mara,1
2334,Kilimanjaro,0
2335,Mbeya,0
2336,Morogoro,1
2337,Singida,1
2338,Manyara,1
2339,Mbeya,1
2340,Tanga,0
2341,Mbeya,1
2342,Shinyanga,0
2343,Dodoma,1
2344,Manyara,0
2345,Mara,1
2346,Morogoro,1
2347,Pwani,1
2348,Kagera,0
2349,Morogoro,0
2350,Iringa,0
2351,Mbeya,0
2352,Shinyanga,0
2353,Iringa,0
2354,Tanga,1
2355,Singida,1
2356,Kagera,1
2357,Mara,1
2358,Tabora,0
2359,Kagera,1
2360,Mwanza,1
2361,Singida,1
2362,Mbeya,1
2363,Tanga,0
2364,Kagera,0
2365,Mtwara,1
2366,Dodoma,0
2367,Manyara,1
2368,Kagera,0
2370,Lindi,0
2371,Iringa,0
2372,Ruvuma,0
2373,Kilimanjaro,1
2374,Manyara,0
2375,Lindi,1
2376,Iringa,0
2377,Morogoro,1
2378,Kagera,1
2379,Tanga,1
2380,Mbeya,1
2381,Mbeya,1
2382,Dodoma,0
2383,Mwanza,1
2384,Lindi,1
2385,Manyara,0
2386,Lindi,1
2387,Mbeya,1
2388,Arusha,0
2389,Kilimanjaro,0
2391,Kilimanjaro,0
2392,Shinyanga,0
2393,Mbeya,1
2394,Pwani,0
2395,Singida,1
2396,Arusha,1
2397,Pwani,1
2398,Kagera,0
2399,Mara,1
2400,Kagera,0
2401,Mwanza,1
2402,Mwanza,0
2403,Lindi,1
2404,Pwani,0
2405,Morogoro,0
2406,Kagera,0
2407,Mara,1
2408,Ruvuma,0
2409,Mbeya,1
2410,Kilimanjaro,1
2411,Kilimanjaro,0
2412,Mwanza,0
2413,Dar es Salaam,1
2414,Morogoro,1
2415,Kigoma,1
2416,Dodoma,0
2417,Kilimanjaro,1
2418,Tanga,1
2419,Tanga,1
2420,Mbeya,1
2421,Mbeya,1
2423,Manyara,0
2425,Rukwa,0
2426,Singida,1
2427,Ruvuma,0
2428,Mbeya,1
2429,Dodoma,1
2430,Morogoro,0
2431,Mwanza,1
2432,Tanga,0
2433,Morogoro,0
2434,Dar es Salaam,0
2435,Singida,0
2436,Morogoro,1
2437,Mara,0
2438,Pwani,0
2439,Iringa,1
2440,Pwani,0
2441,Morogoro,0
2442,Arusha,0
2443,Mbeya,1
2444,Ruvuma,1
2445,Arusha,1
2447,Ruvuma,1
2448,Tabora,0
2449,Kigoma,1
2450,Tanga,0
2451,Shinyanga,0
2452,Kigoma,1
2453,Kilimanjaro,1
2454,Mbeya,0
2455,Iringa,0
2456,Mwanza,0
2457,Mwanza,1
2458,Kagera,1
2459,Arusha,1
2460,Ruvuma,1
2461,Rukwa,0
2462,Arusha,0
2463,Kilimanjaro,0
2464,Arusha,0
2465,Lindi,0
2466,Rukwa,0
2467,Tabora,0
2468,Iringa,0
2469,Morogoro,1
2470,Tabora,0
2471,Ruvuma,0
2472,Ruvuma,0
2473,Mara,0
2474,Kilimanjaro,1
2475,Ruvuma,1
2476,Dodoma,1
2477,Shinyanga,0
2478,Mara,1
2479,Rukwa,0
2480,Rukwa,1
2481,Singida,0
2482,Rukwa,1
2483,Kigoma,0
2484,Mwanza,1
2485,Kilimanjaro,0
2486,Pwani,0
2487,Morogoro,1
2488,Mara,1
2489,Shinyanga,1
2490,Shinyanga,1
2491,Kagera,1
2492,Mara,0
2493,Mwanza,0
2494,Kigoma,1
2495,Arusha,1
2496,Kilimanjaro,0
2498,Iringa,0
2499,Dodoma,1
2500,Arusha,0
2501,Kilimanjaro,0
2502,Lindi,1
2503,Rukwa,0
2504,Kilimanjaro,0
2505,Dodoma,1
2506,Singida,1
2507,Iringa,0
2508,Tanga,1
2509,Iringa,0
2510,Dodoma,0
2511,Kagera,1
2512,Mwanza,1
2513,Singida,0
2514,Pwani,1
2515,Kigoma,1
2516,Ruvuma,0
2517,Shinyanga,0
2518,Mwanza,1
2519,Arusha,0
2520,Iringa,0
2521,Shinyanga,1
2522,Kilimanjaro,0
2523,Morogoro,0
2524,Lindi,0
2525,Ruvuma,1
2526,Manyara,0
2527,Lindi,1
2528,Kigoma,0
2529,Mwanza,0
2530,Mara,1
2531,Morogoro,1
2532,Singida,0
2533,Pwani,0
2534,Pwani,0
2535,Pwani,1
2536,Shinyanga,0
2537,Pwani,0
2538,Kilimanjaro,0
2539,Mwanza,0
2540,Mwanza,0
2541,Kilimanjaro,0
2542,Iringa,0
2543,Mbeya,1
2544,Mwanza,0
2545,Kagera,0
2546,Iringa,1
2547,Pwani,1
2548,Dar es Salaam,1
2549,Manyara,0
2550,Dar es Salaam,0
2551,Iringa,0
2552,Ruvuma,0
2553,Arusha,1
2554,Shinyanga,0
2555,Morogoro,0
2556,Tabora,1
2557,Lindi,1
2558,Kagera,1
2559,Arusha,0
2560,Ruvuma,1
2562,Rukwa,0
2563,Kilimanjaro,1
2565,Iringa,0
2566,Kagera,0
2567,Kigoma,0
2568,Kilimanjaro,0
2569,Pwani,0
2570,Shinyanga,0
2571,Rukwa,0
2572,Kagera,0
2573,Tabora,1
2574,Shinyanga,1
2575,Singida,0
2576,Singida,1
2577,Mbeya,0
2578,Iringa,0
2579,Mbeya,1
2580,Mbeya,1
2581,Iringa,0
2582,Kagera,0
2583,Mara,0
2584,Mbeya,1
2585,Mbeya,1
2586,Tanga,0
2587,Arusha,0
2588,Mara,0
2589,Mtwara,1
2590,Iringa,0
2591,Manyara,0
2592,Mwanza,0
2593,Kilimanjaro,0
2594,Mwanza,1
2595,Shinyanga,0
2596,Shinyanga,1
2597,Pwani,0
2598,Tabora,1
2599,Singida,1
2600,Mara,0
2601,Shinyanga,0
2602,Iringa,0
2603,Ruvuma,0
2604,Mbeya,1
2605,Kilimanjaro,0
2606,Shinyanga,0
2607,Tanga,0
2608,Arusha,1
2609,Mara,0
2610,Dodoma,1
2611,Lindi,1
2612,Mtwara,1
2613,Iringa,0
2614,Dodoma,0
2615,Mwanza,0
2616,Kagera,1
2617,Mbeya,0
2618,Mtwara,1
2619,Mbeya,1
2620,Manyara,0
2621,Shinyanga,1
2622,Morogoro,0
2623,Tanga,0
2624,Shinyanga,1
2625,Dodoma,0
2626,Kilimanjaro,1
2627,Dar es Salaam,0
2628,Dar es Salaam,1
2629,Kilimanjaro,0
2630,Tanga,1
2631,Mbeya,0
2632,Arusha,0
2633,Kigoma,0
2635,Iringa,0
2636,Mtwara,1
2637,Mtwara,0
2638,Rukwa,1
2639,Arusha,0
2640,Lindi,1
2641,Morogoro,0
2642,Tabora,0
2643,Arusha,0
2644,Mara,0
2645,Manyara,0
2646,Pwani,1
2647,Lindi,1
2648,Iringa,1
2649,Iringa,0
2650,Shinyanga,1
2651,Arusha,0
2652,Tabora,1
2653,Tabora,1
2654,Kilimanjaro,1
2655,Shinyanga,0
2656,Kilimanjaro,0
2657,Mara,0
2658,Kilimanjaro,1
2659,Singida,0
2660,Mtwara,1
2661,Arusha,0
2662,Arusha,0
2663,Ruvuma,1
2664,Kilimanjaro,1
2665,Mtwara,1
2666,Rukwa,1
2667,Mbeya,1
2668,Kagera,1
2669,Iringa,0
2670,Ruvuma,0
2671,Kilimanjaro,0
2672,Kilimanjaro,0
2673,Morogoro,1
2674,Kilimanjaro,1
2676,Kigoma,0
2677,Iringa,0
2678,Kilimanjaro,0
2679,Arusha,1
2680,Tabora,0
2681,Singida,1
2682,Shinyanga,1
2683,Tabora,1
2684,Ruvuma,0
2685,Morogoro,0
2686,Mtwara,1
2687,Kilimanjaro,1
2688,Singida,0
2689,Manyara,0
2690,Pwani,0
2691,Arusha,0
2692,Mtwara,1
2693,Kagera,0
2694,Tabora,1
2695,Mara,1
2696,Kilimanjaro,1
2697,Mwanza,0
2698,Kigoma,1
2699,Iringa,0
2701,Morogoro,1
2702,Shinyanga,1
2703,Lindi,1
2704,Arusha,1
2705,Arusha,0
2706,Iringa,0
2707,Kilimanjaro,0
2708,Arusha,0
2709,Ruvuma,1
2710,Lindi,1
2711,Ruvuma,1
2712,Dodoma,0
2713,Kilimanjaro,1
2714,Mbeya,0
2715,Shinyanga,0
2716,Arusha,1
2717,Iringa,0
2718,Iringa,0
2719,Kilimanjaro,1
2720,Tanga,0
2721,Shinyanga,0
2722,Ruvuma,0
2723,Rukwa,1
2724,Kigoma,1
2725,Kilimanjaro,1
2726,Singida,0
2727,Kilimanjaro,0
2728,Tabora,0
2729,Mbeya,1
2730,Mwanza,0
2731,Morogoro,0
2732,Tanga,1
2733,Lindi,1
2734,Mbeya,1
2735,Morogoro,1
2736,Shinyanga,0
2737,Arusha,0
2738,Mbeya,1
2739,Kigoma,1
2740,Lindi,0
2741,Morogoro,0
2742,Dodoma,1
2743,Iringa,0
2744,Tanga,1
2745,Iringa,0
2746,Kagera,1
2747,Singida,0
2748,Arusha,0
2749,Mara,1
2750,Mbeya,1
